classe;control;produto;ano;litros
SUCO;su_Suco de uva simples;Suco de uva integral;2010-01-01;26887259
SUCO;su_Suco de uva simples;Suco de uva integral;2011-01-01;39487800
SUCO;su_Suco de uva simples;Suco de uva integral;2012-01-01;31908829
SUCO;su_Suco de uva simples;Suco de uva integral;2013-01-01;33673396
SUCO;su_Suco de uva simples;Suco de uva integral;2014-01-01;43331223
SUCO;su_Suco de uva simples;Suco de uva integral;2015-01-01;52233155
SUCO;su_Suco de uva simples;Suco de uva integral;2016-01-01;31117869
SUCO;su_Suco de uva simples;Suco de uva integral;2017-01-01;46865626
SUCO;su_Suco de uva simples;Suco de uva integral;2018-01-01;34367996
SUCO;su_Suco de uva simples;Suco de uva integral;2019-01-01;50239767
SUCO;su_Suco de uva simples;Suco de uva integral;2020-01-01;40718523
SUCO;su_Suco de uva simples;Suco de uva integral;2021-01-01;68038479
SUCO;su_Suco de uva simples;Suco de uva integral;2022-01-01;35248305
SUCO;su_Suco de uva simples;Suco de uva integral;2023-01-01;38122173
SUCO;su_Suco concentrado;Suco de uva concentrado;1970-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1971-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1972-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1973-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1974-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1975-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1976-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1977-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1978-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1979-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1980-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1981-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1982-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1983-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1984-01-01;0
SUCO;su_Suco concentrado;Suco de uva concentrado;1985-01-01;3086961
SUCO;su_Suco concentrado;Suco de uva concentrado;1986-01-01;2197261
SUCO;su_Suco concentrado;Suco de uva concentrado;1987-01-01;3206776
SUCO;su_Suco concentrado;Suco de uva concentrado;1988-01-01;5568870
SUCO;su_Suco concentrado;Suco de uva concentrado;1989-01-01;4098583
SUCO;su_Suco concentrado;Suco de uva concentrado;1990-01-01;7574692
SUCO;su_Suco concentrado;Suco de uva concentrado;1991-01-01;7715462
SUCO;su_Suco concentrado;Suco de uva concentrado;1992-01-01;6763926
SUCO;su_Suco concentrado;Suco de uva concentrado;1993-01-01;8230953
SUCO;su_Suco concentrado;Suco de uva concentrado;1994-01-01;9459721
SUCO;su_Suco concentrado;Suco de uva concentrado;1995-01-01;8770183
SUCO;su_Suco concentrado;Suco de uva concentrado;1996-01-01;6782000
SUCO;su_Suco concentrado;Suco de uva concentrado;1997-01-01;10524045
SUCO;su_Suco concentrado;Suco de uva concentrado;1998-01-01;10000000
SUCO;su_Suco concentrado;Suco de uva concentrado;1999-01-01;11400000
SUCO;su_Suco concentrado;Suco de uva concentrado;2000-01-01;14176000
SUCO;su_Suco concentrado;Suco de uva concentrado;2001-01-01;12790752
SUCO;su_Suco concentrado;Suco de uva concentrado;2002-01-01;14722802
SUCO;su_Suco concentrado;Suco de uva concentrado;2003-01-01;11048364
SUCO;su_Suco concentrado;Suco de uva concentrado;2004-01-01;17855732
SUCO;su_Suco concentrado;Suco de uva concentrado;2005-01-01;19513244
SUCO;su_Suco concentrado;Suco de uva concentrado;2006-01-01;17414605
SUCO;su_Suco concentrado;Suco de uva concentrado;2007-01-01;19280709
SUCO;su_Suco concentrado;Suco de uva concentrado;2008-01-01;23014646
SUCO;su_Suco concentrado;Suco de uva concentrado;2009-01-01;23006457
SUCO;su_Suco concentrado;Suco de uva concentrado;2010-01-01;23238685
SUCO;su_Suco concentrado;Suco de uva concentrado;2011-01-01;29564324
SUCO;su_Suco concentrado;Suco de uva concentrado;2012-01-01;37624855
SUCO;su_Suco concentrado;Suco de uva concentrado;2013-01-01;31206394
SUCO;su_Suco concentrado;Suco de uva concentrado;2014-01-01;33392314
SUCO;su_Suco concentrado;Suco de uva concentrado;2015-01-01;35661313
SUCO;su_Suco concentrado;Suco de uva concentrado;2016-01-01;11092520
SUCO;su_Suco concentrado;Suco de uva concentrado;2017-01-01;30059271
SUCO;su_Suco concentrado;Suco de uva concentrado;2018-01-01;31099910
SUCO;su_Suco concentrado;Suco de uva concentrado;2019-01-01;26861009
SUCO;su_Suco concentrado;Suco de uva concentrado;2020-01-01;27963865
SUCO;su_Suco concentrado;Suco de uva concentrado;2021-01-01;32131218
SUCO;su_Suco concentrado;Suco de uva concentrado;2022-01-01;29892550
SUCO;su_Suco concentrado;Suco de uva concentrado;2023-01-01;28216760
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1970-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1971-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1972-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1973-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1974-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1975-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1976-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1977-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1978-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1979-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1980-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1981-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1982-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1983-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1984-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1985-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1986-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1987-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1988-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1989-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1990-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1991-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1992-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1993-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1994-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1995-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1996-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1997-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1998-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;1999-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2000-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2001-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2002-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2003-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2004-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2005-01-01;1344177
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2006-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2007-01-01;709098
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2008-01-01;815407
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2009-01-01;674638
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2010-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2011-01-01;312200
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2012-01-01;533048
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2013-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2014-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2015-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2016-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2017-01-01;177774
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2018-01-01;0
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2019-01-01;120320
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2020-01-01;107289
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2021-01-01;40450
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2022-01-01;79130
SUCO;su_Suco de uva adoçado;Suco de uva adoçado;2023-01-01;94587
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1970-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1971-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1972-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1973-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1974-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1975-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1976-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1977-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1978-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1979-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1980-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1981-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1982-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1983-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1984-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1985-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1986-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1987-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1988-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1989-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1990-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1991-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1992-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1993-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1994-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1995-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1996-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1997-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1998-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;1999-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2000-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2001-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2002-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2003-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2004-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2005-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2006-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2007-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2008-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2009-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2010-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2011-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2012-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2013-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2014-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2015-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2016-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2017-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2018-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2019-01-01;0
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2020-01-01;471610
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2021-01-01;722117
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2022-01-01;589094
SUCO;su_Suco de uva orgânico;Suco de uva orgânico;2023-01-01;611718
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1970-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1971-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1972-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1973-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1974-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1975-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1976-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1977-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1978-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1979-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1980-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1981-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1982-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1983-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1984-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1985-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1986-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1987-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1988-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1989-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1990-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1991-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1992-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1993-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1994-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1995-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1996-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1997-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1998-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;1999-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2000-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2001-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2002-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2003-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2004-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2005-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2006-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2007-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2008-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2009-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2010-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2011-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2012-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2013-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2014-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2015-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2016-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2017-01-01;59300
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2018-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2019-01-01;584256
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2020-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2021-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2022-01-01;0
SUCO;su_Suco de uva reconstituído;Suco de uva reconstituído;2023-01-01;0
DERIVADOS;de_Espumante;Espumante;1970-01-01;0
DERIVADOS;de_Espumante;Espumante;1971-01-01;0
DERIVADOS;de_Espumante;Espumante;1972-01-01;0
DERIVADOS;de_Espumante;Espumante;1973-01-01;0
DERIVADOS;de_Espumante;Espumante;1974-01-01;0
DERIVADOS;de_Espumante;Espumante;1975-01-01;0
DERIVADOS;de_Espumante;Espumante;1976-01-01;0
DERIVADOS;de_Espumante;Espumante;1977-01-01;0
DERIVADOS;de_Espumante;Espumante;1978-01-01;0
DERIVADOS;de_Espumante;Espumante;1979-01-01;0
DERIVADOS;de_Espumante;Espumante;1980-01-01;0
DERIVADOS;de_Espumante;Espumante;1981-01-01;0
DERIVADOS;de_Espumante;Espumante;1982-01-01;0
DERIVADOS;de_Espumante;Espumante;1983-01-01;0
DERIVADOS;de_Espumante;Espumante;1984-01-01;0
DERIVADOS;de_Espumante;Espumante;1985-01-01;0
DERIVADOS;de_Espumante;Espumante;1986-01-01;0
DERIVADOS;de_Espumante;Espumante;1987-01-01;0
DERIVADOS;de_Espumante;Espumante;1988-01-01;76000
DERIVADOS;de_Espumante;Espumante;1989-01-01;0
DERIVADOS;de_Espumante;Espumante;1990-01-01;0
DERIVADOS;de_Espumante;Espumante;1991-01-01;0
DERIVADOS;de_Espumante;Espumante;1992-01-01;11000
DERIVADOS;de_Espumante;Espumante;1993-01-01;0
DERIVADOS;de_Espumante;Espumante;1994-01-01;0
DERIVADOS;de_Espumante;Espumante;1995-01-01;0
DERIVADOS;de_Espumante;Espumante;1996-01-01;0
DERIVADOS;de_Espumante;Espumante;1997-01-01;0
DERIVADOS;de_Espumante;Espumante;1998-01-01;0
DERIVADOS;de_Espumante;Espumante;1999-01-01;6900
DERIVADOS;de_Espumante;Espumante;2000-01-01;71410
DERIVADOS;de_Espumante;Espumante;2001-01-01;0
DERIVADOS;de_Espumante;Espumante;2002-01-01;0
DERIVADOS;de_Espumante;Espumante;2003-01-01;0
DERIVADOS;de_Espumante;Espumante;2004-01-01;3999
DERIVADOS;de_Espumante;Espumante;2005-01-01;1920
DERIVADOS;de_Espumante;Espumante;2006-01-01;26600
DERIVADOS;de_Espumante;Espumante;2007-01-01;0
DERIVADOS;de_Espumante;Espumante;2008-01-01;88690
DERIVADOS;de_Espumante;Espumante;2009-01-01;0
DERIVADOS;de_Espumante;Espumante;2010-01-01;10125
DERIVADOS;de_Espumante;Espumante;2011-01-01;26361
DERIVADOS;de_Espumante;Espumante;2012-01-01;17200
DERIVADOS;de_Espumante;Espumante;2013-01-01;30275
DERIVADOS;de_Espumante;Espumante;2014-01-01;2700
DERIVADOS;de_Espumante;Espumante;2015-01-01;23750
DERIVADOS;de_Espumante;Espumante;2016-01-01;1500
DERIVADOS;de_Espumante;Espumante;2017-01-01;11280
DERIVADOS;de_Espumante;Espumante;2018-01-01;68500
DERIVADOS;de_Espumante;Espumante;2019-01-01;52176
DERIVADOS;de_Espumante;Espumante;2020-01-01;32399
DERIVADOS;de_Espumante;Espumante;2021-01-01;70091
DERIVADOS;de_Espumante;Espumante;2022-01-01;70759
DERIVADOS;de_Espumante;Espumante;2023-01-01;65525
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1970-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1971-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1972-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1973-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1974-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1975-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1976-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1977-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1978-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1979-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1980-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1981-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1982-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1983-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1984-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1985-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1986-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1987-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1988-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1989-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1990-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1991-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1992-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1993-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1994-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1995-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1996-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1997-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1998-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;1999-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2000-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2001-01-01;276099
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2002-01-01;0
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2003-01-01;147600
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2004-01-01;204000
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2005-01-01;514480
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2006-01-01;320514
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2007-01-01;589332
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2008-01-01;1113462
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2009-01-01;1190500
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2010-01-01;703393
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2011-01-01;219100
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2012-01-01;139775
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2013-01-01;159781
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2014-01-01;100000
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2015-01-01;110100
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2016-01-01;100000
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2017-01-01;152375
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2018-01-01;326200
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2019-01-01;515800
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2020-01-01;689139
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2021-01-01;11950
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2022-01-01;27200
DERIVADOS;de_Espumante moscatel;Espumante moscatel;2023-01-01;14744
DERIVADOS;de_Base espumante;Base espumante;1970-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1971-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1972-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1973-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1974-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1975-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1976-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1977-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1978-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1979-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1980-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1981-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1982-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1983-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1984-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1985-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1986-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1987-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1988-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1989-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1990-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1991-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1992-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1993-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1994-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1995-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1996-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1997-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1998-01-01;0
DERIVADOS;de_Base espumante;Base espumante;1999-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2000-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2001-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2002-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2003-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2004-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2005-01-01;239000
DERIVADOS;de_Base espumante;Base espumante;2006-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2007-01-01;78250
DERIVADOS;de_Base espumante;Base espumante;2008-01-01;220120
DERIVADOS;de_Base espumante;Base espumante;2009-01-01;335850
DERIVADOS;de_Base espumante;Base espumante;2010-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2011-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2012-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2013-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2014-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2015-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2016-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2017-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2018-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2019-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2020-01-01;0
DERIVADOS;de_Base espumante;Base espumante;2021-01-01;5475049
