classe;control;cultivar;ano;kg
TINTAS;ti_Concord;Concord;2018-01-01;31971535
TINTAS;ti_Concord;Concord;2019-01-01;nd
TINTAS;ti_Concordclone30;Concord clone 30;1970-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1971-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1972-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1973-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1974-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1975-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1976-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1977-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1978-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1979-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1980-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1981-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1982-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1983-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1984-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1985-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1986-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1987-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1988-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1989-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1990-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1991-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1992-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1993-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1994-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1995-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1996-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1997-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1998-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;1999-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2000-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2001-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2002-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2003-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2004-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2005-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2006-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2007-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2008-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2009-01-01;0
TINTAS;ti_Concordclone30;Concord clone 30;2010-01-01;942685
TINTAS;ti_Concordclone30;Concord clone 30;2011-01-01;1720732
TINTAS;ti_Concordclone30;Concord clone 30;2012-01-01;2745160
TINTAS;ti_Concordclone30;Concord clone 30;2013-01-01;2326774
TINTAS;ti_Concordclone30;Concord clone 30;2014-01-01;2923699
TINTAS;ti_Concordclone30;Concord clone 30;2015-01-01;4293636
TINTAS;ti_Concordclone30;Concord clone 30;2016-01-01;1770853
TINTAS;ti_Concordclone30;Concord clone 30;2017-01-01;4676208
TINTAS;ti_Concordclone30;Concord clone 30;2018-01-01;4809154
TINTAS;ti_Concordclone30;Concord clone 30;2019-01-01;nd
TINTAS;ti_Couderc;Couderc;1970-01-01;2713692
TINTAS;ti_Couderc;Couderc;1971-01-01;2835642
TINTAS;ti_Couderc;Couderc;1972-01-01;2550812
TINTAS;ti_Couderc;Couderc;1973-01-01;2602220
TINTAS;ti_Couderc;Couderc;1974-01-01;5057735
TINTAS;ti_Couderc;Couderc;1975-01-01;4052782
TINTAS;ti_Couderc;Couderc;1976-01-01;4084126
TINTAS;ti_Couderc;Couderc;1977-01-01;4214237
TINTAS;ti_Couderc;Couderc;1978-01-01;4406881
TINTAS;ti_Couderc;Couderc;1979-01-01;5113513
TINTAS;ti_Couderc;Couderc;1980-01-01;4431263
TINTAS;ti_Couderc;Couderc;1981-01-01;4779453
TINTAS;ti_Couderc;Couderc;1982-01-01;6234132
TINTAS;ti_Couderc;Couderc;1983-01-01;4643069
TINTAS;ti_Couderc;Couderc;1984-01-01;5544207
TINTAS;ti_Couderc;Couderc;1985-01-01;7341937
TINTAS;ti_Couderc;Couderc;1986-01-01;5474248
TINTAS;ti_Couderc;Couderc;1987-01-01;6244818
TINTAS;ti_Couderc;Couderc;1988-01-01;6141396
TINTAS;ti_Couderc;Couderc;1989-01-01;8457905
TINTAS;ti_Couderc;Couderc;1990-01-01;6959591
TINTAS;ti_Couderc;Couderc;1991-01-01;5270323
TINTAS;ti_Couderc;Couderc;1992-01-01;6545413
TINTAS;ti_Couderc;Couderc;1993-01-01;7880808
TINTAS;ti_Couderc;Couderc;1994-01-01;10306977
TINTAS;ti_Couderc;Couderc;1995-01-01;8015634
TINTAS;ti_Couderc;Couderc;1996-01-01;8736532
TINTAS;ti_Couderc;Couderc;1997-01-01;10236308
TINTAS;ti_Couderc;Couderc;1998-01-01;9098481
TINTAS;ti_Couderc;Couderc;1999-01-01;15235782
TINTAS;ti_Couderc;Couderc;2000-01-01;18482712
TINTAS;ti_Couderc;Couderc;2001-01-01;17623308
TINTAS;ti_Couderc;Couderc;2002-01-01;20199921
TINTAS;ti_Couderc;Couderc;2003-01-01;22395538
TINTAS;ti_Couderc;Couderc;2004-01-01;30938797
TINTAS;ti_Couderc;Couderc;2005-01-01;25596933
TINTAS;ti_Couderc;Couderc;2006-01-01;23869435
TINTAS;ti_Couderc;Couderc;2007-01-01;32652378
TINTAS;ti_Couderc;Couderc;2008-01-01;33179502
TINTAS;ti_Couderc;Couderc;2009-01-01;29388964
TINTAS;ti_Couderc;Couderc;2010-01-01;24092319
TINTAS;ti_Couderc;Couderc;2011-01-01;35686727
TINTAS;ti_Couderc;Couderc;2012-01-01;27237702
TINTAS;ti_Couderc;Couderc;2013-01-01;26722044
TINTAS;ti_Couderc;Couderc;2014-01-01;30181906
TINTAS;ti_Couderc;Couderc;2015-01-01;27693447
TINTAS;ti_Couderc;Couderc;2016-01-01;17522126
TINTAS;ti_Couderc;Couderc;2017-01-01;31791586
TINTAS;ti_Couderc;Couderc;2018-01-01;25797806
TINTAS;ti_Couderc;Couderc;2019-01-01;nd
TINTAS;ti_Cynthiana(1);Cynthiana(1);1970-01-01;568653
TINTAS;ti_Cynthiana(1);Cynthiana(1);1971-01-01;419550
TINTAS;ti_Cynthiana(1);Cynthiana(1);1972-01-01;535172
TINTAS;ti_Cynthiana(1);Cynthiana(1);1973-01-01;360571
TINTAS;ti_Cynthiana(1);Cynthiana(1);1974-01-01;605039
TINTAS;ti_Cynthiana(1);Cynthiana(1);1975-01-01;544666
TINTAS;ti_Cynthiana(1);Cynthiana(1);1976-01-01;351881
TINTAS;ti_Cynthiana(1);Cynthiana(1);1977-01-01;738472
TINTAS;ti_Cynthiana(1);Cynthiana(1);1978-01-01;491780
TINTAS;ti_Cynthiana(1);Cynthiana(1);1979-01-01;414158
TINTAS;ti_Cynthiana(1);Cynthiana(1);1980-01-01;285705
TINTAS;ti_Cynthiana(1);Cynthiana(1);1981-01-01;388118
TINTAS;ti_Cynthiana(1);Cynthiana(1);1982-01-01;400575
TINTAS;ti_Cynthiana(1);Cynthiana(1);1983-01-01;172523
TINTAS;ti_Cynthiana(1);Cynthiana(1);1984-01-01;553285
TINTAS;ti_Cynthiana(1);Cynthiana(1);1985-01-01;467677
TINTAS;ti_Cynthiana(1);Cynthiana(1);1986-01-01;304481
TINTAS;ti_Cynthiana(1);Cynthiana(1);1987-01-01;286589
TINTAS;ti_Cynthiana(1);Cynthiana(1);1988-01-01;397685
TINTAS;ti_Cynthiana(1);Cynthiana(1);1989-01-01;327562
TINTAS;ti_Cynthiana(1);Cynthiana(1);1990-01-01;342604
TINTAS;ti_Cynthiana(1);Cynthiana(1);1991-01-01;221319
TINTAS;ti_Cynthiana(1);Cynthiana(1);1992-01-01;321747
TINTAS;ti_Cynthiana(1);Cynthiana(1);1993-01-01;394647
TINTAS;ti_Cynthiana(1);Cynthiana(1);1994-01-01;304456
TINTAS;ti_Cynthiana(1);Cynthiana(1);1995-01-01;368619
TINTAS;ti_Cynthiana(1);Cynthiana(1);1996-01-01;415262
TINTAS;ti_Cynthiana(1);Cynthiana(1);1997-01-01;470750
TINTAS;ti_Cynthiana(1);Cynthiana(1);1998-01-01;292590
TINTAS;ti_Cynthiana(1);Cynthiana(1);1999-01-01;501809
TINTAS;ti_Cynthiana(1);Cynthiana(1);2000-01-01;655439
TINTAS;ti_Cynthiana(1);Cynthiana(1);2001-01-01;788473
TINTAS;ti_Cynthiana(1);Cynthiana(1);2002-01-01;741160
TINTAS;ti_Cynthiana(1);Cynthiana(1);2003-01-01;809515
TINTAS;ti_Cynthiana(1);Cynthiana(1);2004-01-01;1093197
TINTAS;ti_Cynthiana(1);Cynthiana(1);2005-01-01;977034
TINTAS;ti_Cynthiana(1);Cynthiana(1);2006-01-01;932587
TINTAS;ti_Cynthiana(1);Cynthiana(1);2007-01-01;1705777
TINTAS;ti_Cynthiana(1);Cynthiana(1);2008-01-01;1220666
TINTAS;ti_Cynthiana(1);Cynthiana(1);2009-01-01;1279382
TINTAS;ti_Cynthiana(1);Cynthiana(1);2010-01-01;1151540
TINTAS;ti_Cynthiana(1);Cynthiana(1);2011-01-01;1249033
TINTAS;ti_Cynthiana(1);Cynthiana(1);2012-01-01;1492979
TINTAS;ti_Cynthiana(1);Cynthiana(1);2013-01-01;1290743
TINTAS;ti_Cynthiana(1);Cynthiana(1);2014-01-01;1490695
TINTAS;ti_Cynthiana(1);Cynthiana(1);2015-01-01;1596711
TINTAS;ti_Cynthiana(1);Cynthiana(1);2016-01-01;694778
TINTAS;ti_Cynthiana(1);Cynthiana(1);2017-01-01;2083008
TINTAS;ti_Cynthiana(1);Cynthiana(1);2018-01-01;1200824
