classe;control;produto;ano;litros
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2012-01-01;1995839
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2013-01-01;1981851
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2014-01-01;2358125
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2015-01-01;2500025
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2016-01-01;1924093
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2017-01-01;1876212
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2018-01-01;1853162
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2019-01-01;1838395
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2020-01-01;1129453
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2021-01-01;1002033
OUTROS PRODUTOS COMERCIALIZADOS;ou_Polpa;  Polpa de uva;2022-01-01;1058011
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2000-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2001-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2002-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2003-01-01;94231
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2004-01-01;91243
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2005-01-01;126667
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2006-01-01;632074
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2007-01-01;753842
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2008-01-01;694816
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2009-01-01;467005
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2010-01-01;377010
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2011-01-01;367193
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2012-01-01;613313
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2013-01-01;623481
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2014-01-01;259320
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2015-01-01;160245
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2016-01-01;33684
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2017-01-01;30519
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2018-01-01;76888
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2019-01-01;52567
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2020-01-01;11366
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2021-01-01;23455
OUTROS PRODUTOS COMERCIALIZADOS;ou_Preparado_líquido;  Preparado líquido para refresco;2022-01-01;19711
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2000-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2001-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2002-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2003-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2004-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2005-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2006-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2007-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2008-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2009-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2010-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2011-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2012-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2013-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2014-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2015-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2016-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2017-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2018-01-01;40574
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2019-01-01;110648
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2020-01-01;144945
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2021-01-01;175954
OUTROS PRODUTOS COMERCIALIZADOS;ou_Refrigerante;  Refrigerante +50% suco;2022-01-01;265026
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2000-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2001-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2002-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2003-01-01;330576
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2004-01-01;1118654
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2005-01-01;1142453
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2006-01-01;1208403
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2007-01-01;541088
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2008-01-01;455704
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2009-01-01;192082
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2010-01-01;172214
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2011-01-01;158868
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2012-01-01;73590
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2013-01-01;76039
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2014-01-01;86279
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2015-01-01;131599
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2016-01-01;77070
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2017-01-01;62272
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2018-01-01;58498
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2019-01-01;67279
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2020-01-01;11017
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2021-01-01;17222
OUTROS PRODUTOS COMERCIALIZADOS;ou_Sangria;  Sangria;2022-01-01;95605
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2000-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2001-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2002-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2003-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2004-01-01;7059
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2005-01-01;9338
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2006-01-01;9344
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2007-01-01;17384
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2008-01-01;20395
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2009-01-01;36937
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2010-01-01;67502
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2011-01-01;78540
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2012-01-01;102259
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2013-01-01;122749
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2014-01-01;124379
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2015-01-01;120677
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2016-01-01;101991
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2017-01-01;81944
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2018-01-01;133714
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2019-01-01;211653
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2020-01-01;248771
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2021-01-01;332217
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_balsamico;  Vinagre balsamico;2022-01-01;296664
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Vinagre_duplo;  Vinagre duplo;2000-01-01;0
