classe;tipo;classificacao;nome_classificacao;ano;kg
Viniferas;TINTAS;ti_Refosco;Refosco;1989;0
Viniferas;TINTAS;ti_Refosco;Refosco;1990;0
Viniferas;TINTAS;ti_Refosco;Refosco;1991;0
Viniferas;TINTAS;ti_Refosco;Refosco;1992;0
Viniferas;TINTAS;ti_Refosco;Refosco;1993;0
Viniferas;TINTAS;ti_Refosco;Refosco;1994;0
Viniferas;TINTAS;ti_Refosco;Refosco;1995;0
Viniferas;TINTAS;ti_Refosco;Refosco;1996;0
Viniferas;TINTAS;ti_Refosco;Refosco;1997;0
Viniferas;TINTAS;ti_Refosco;Refosco;1998;0
Viniferas;TINTAS;ti_Refosco;Refosco;1999;0
Viniferas;TINTAS;ti_Refosco;Refosco;2000;0
Viniferas;TINTAS;ti_Refosco;Refosco;2001;0
Viniferas;TINTAS;ti_Refosco;Refosco;2002;0
Viniferas;TINTAS;ti_Refosco;Refosco;2003;0
Viniferas;TINTAS;ti_Refosco;Refosco;2004;37155
Viniferas;TINTAS;ti_Refosco;Refosco;2005;42207
Viniferas;TINTAS;ti_Refosco;Refosco;2006;26537
Viniferas;TINTAS;ti_Refosco;Refosco;2007;17415
Viniferas;TINTAS;ti_Refosco;Refosco;2008;59340
Viniferas;TINTAS;ti_Refosco;Refosco;2009;10430
Viniferas;TINTAS;ti_Refosco;Refosco;2010;9466
Viniferas;TINTAS;ti_Refosco;Refosco;2011;18705
Viniferas;TINTAS;ti_Refosco;Refosco;2012;12120
Viniferas;TINTAS;ti_Refosco;Refosco;2013;12080
Viniferas;TINTAS;ti_Refosco;Refosco;2014;13240
Viniferas;TINTAS;ti_Refosco;Refosco;2015;9310
Viniferas;TINTAS;ti_Refosco;Refosco;2016;3260
Viniferas;TINTAS;ti_Refosco;Refosco;2017;5240
Viniferas;TINTAS;ti_Refosco;Refosco;2018;7320
Viniferas;TINTAS;ti_Rondinella;Rondinella;1972;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1973;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1974;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1975;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1976;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1977;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1978;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1979;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1980;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1981;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1982;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1983;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1984;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1985;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1986;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1987;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1988;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1989;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1990;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1991;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1992;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1993;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1994;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1995;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1996;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1997;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1998;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;1999;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2000;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2001;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2002;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2003;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2004;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2005;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2006;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2007;0
Viniferas;TINTAS;ti_Rondinella;Rondinella;2008;668
Viniferas;TINTAS;ti_Rondinella;Rondinella;2009;648
Viniferas;TINTAS;ti_Rondinella;Rondinella;2010;100
Viniferas;TINTAS;ti_Rondinella;Rondinella;2011;1150
Viniferas;TINTAS;ti_Rondinella;Rondinella;2012;1020
Viniferas;TINTAS;ti_Rondinella;Rondinella;2013;1089
Viniferas;TINTAS;ti_Rondinella;Rondinella;2014;1053
Viniferas;TINTAS;ti_Rondinella;Rondinella;2015;1110
Viniferas;TINTAS;ti_Rondinella;Rondinella;2016;333
Viniferas;TINTAS;ti_Rondinella;Rondinella;2017;1899
Viniferas;TINTAS;ti_Rondinella;Rondinella;2018;1990
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1972;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1973;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1974;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1975;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1976;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1977;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1978;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1979;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1980;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1981;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1982;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1983;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1984;204
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1985;426
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1986;21
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1987;700
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1988;6800
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1989;4678
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1990;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1991;0
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1992;220
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1993;2119
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1994;5813
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1995;13553
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1996;16653
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1997;17004
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1998;16033
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;1999;24678
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2000;42699
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2001;76483
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2002;178033
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2003;264363
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2004;595080
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2005;546629
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2006;654931
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2007;782800
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2008;679484
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2009;532095
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2010;379720
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2011;582497
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2012;470683
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2013;526124
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2014;486527
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2015;388019
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2016;220231
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2017;382994
Viniferas;TINTAS;ti_Ruby Cabernet;Ruby Cabernet;2018;248992
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1972;62175
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1973;38315
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1974;59834
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1975;63279
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1976;46663
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1977;71194
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1978;49178
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1979;131721
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1980;166706
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1981;162563
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1982;182898
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1983;173104
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1984;173005
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1985;144839
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1986;77509
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1987;90701
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1988;118475
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1989;96497
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1990;59620
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1991;244050
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1992;254588
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1993;34344
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1994;99024
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1995;13099
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1996;8042
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1997;3312
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1998;0
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;1999;0
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2000;684
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2001;1306
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2002;15572
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2003;33400
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2004;127049
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2005;190769
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2006;133402
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2007;115475
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2008;405224
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2009;303438
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2010;258484
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2011;359833
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2012;280756
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2013;277679
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2014;122632
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2015;135962
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2016;26601
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2017;89404
Viniferas;TINTAS;ti_Sangiovese;Sangiovese;2018;63832
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1972;3299301
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1973;2179909
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1974;2623809
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1975;4303504
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1976;3705465
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1977;2780195
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1978;3004243
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1979;3141820
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1980;2067161
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1981;2015864
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1982;2113514
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1983;484585
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1984;1176744
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1985;1272377
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1986;695871
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1987;520216
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1988;228050
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1989;191080
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1990;182243
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1991;46003
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1992;45992
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1993;43674
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1994;4781
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1995;5327
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1996;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1997;28137
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1998;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);1999;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2000;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2001;807
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2002;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2003;559
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2004;4792
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2005;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2006;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2007;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2008;14145
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2009;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2010;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2011;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2012;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2013;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2014;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2015;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2016;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2017;0
Viniferas;TINTAS;ti_Sira (falsa);Sira (falsa);2018;0
Viniferas;TINTAS;ti_Tannat;Tannat;1972;0
Viniferas;TINTAS;ti_Tannat;Tannat;1973;0
Viniferas;TINTAS;ti_Tannat;Tannat;1974;0
Viniferas;TINTAS;ti_Tannat;Tannat;1975;0
Viniferas;TINTAS;ti_Tannat;Tannat;1976;0
Viniferas;TINTAS;ti_Tannat;Tannat;1977;0
Viniferas;TINTAS;ti_Tannat;Tannat;1978;0
Viniferas;TINTAS;ti_Tannat;Tannat;1979;0
Viniferas;TINTAS;ti_Tannat;Tannat;1980;0
Viniferas;TINTAS;ti_Tannat;Tannat;1981;0
Viniferas;TINTAS;ti_Tannat;Tannat;1982;0
Viniferas;TINTAS;ti_Tannat;Tannat;1983;65320
Viniferas;TINTAS;ti_Tannat;Tannat;1984;65320
Viniferas;TINTAS;ti_Tannat;Tannat;1985;43800
Viniferas;TINTAS;ti_Tannat;Tannat;1986;68352
Viniferas;TINTAS;ti_Tannat;Tannat;1987;43762
Viniferas;TINTAS;ti_Tannat;Tannat;1988;129001
Viniferas;TINTAS;ti_Tannat;Tannat;1989;137749
Viniferas;TINTAS;ti_Tannat;Tannat;1990;351017
Viniferas;TINTAS;ti_Tannat;Tannat;1991;532348
Viniferas;TINTAS;ti_Tannat;Tannat;1992;1153030
Viniferas;TINTAS;ti_Tannat;Tannat;1993;948885
Viniferas;TINTAS;ti_Tannat;Tannat;1994;2153279
Viniferas;TINTAS;ti_Tannat;Tannat;1995;1791208
Viniferas;TINTAS;ti_Tannat;Tannat;1996;1762327
Viniferas;TINTAS;ti_Tannat;Tannat;1997;1511421
Viniferas;TINTAS;ti_Tannat;Tannat;1998;1270299
Viniferas;TINTAS;ti_Tannat;Tannat;1999;2077578
Viniferas;TINTAS;ti_Tannat;Tannat;2000;3487128
Viniferas;TINTAS;ti_Tannat;Tannat;2001;2051940
Viniferas;TINTAS;ti_Tannat;Tannat;2002;1893300
Viniferas;TINTAS;ti_Tannat;Tannat;2003;2285423
Viniferas;TINTAS;ti_Tannat;Tannat;2004;3263479
Viniferas;TINTAS;ti_Tannat;Tannat;2005;4561255
Viniferas;TINTAS;ti_Tannat;Tannat;2006;3055931
Viniferas;TINTAS;ti_Tannat;Tannat;2007;3514880
Viniferas;TINTAS;ti_Tannat;Tannat;2008;4711255
Viniferas;TINTAS;ti_Tannat;Tannat;2009;4199190
Viniferas;TINTAS;ti_Tannat;Tannat;2010;2266985
Viniferas;TINTAS;ti_Tannat;Tannat;2011;4152135
Viniferas;TINTAS;ti_Tannat;Tannat;2012;4585214
Viniferas;TINTAS;ti_Tannat;Tannat;2013;3612439
Viniferas;TINTAS;ti_Tannat;Tannat;2014;2644014
Viniferas;TINTAS;ti_Tannat;Tannat;2015;2761604
Viniferas;TINTAS;ti_Tannat;Tannat;2016;985207
Viniferas;TINTAS;ti_Tannat;Tannat;2017;3668851
Viniferas;TINTAS;ti_Tannat;Tannat;2018;2940306
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1972;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1973;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1974;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1975;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1976;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1977;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1978;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1979;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1980;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1981;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1982;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1983;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1984;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1985;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1986;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1987;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1988;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1989;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1990;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1991;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1992;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1993;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1994;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1995;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1996;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1997;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1998;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;1999;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2000;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2001;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2002;0
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2003;12160
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2004;59028
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2005;96125
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2006;111158
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2007;192063
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2008;241017
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2009;242484
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2010;63526
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2011;256836
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2012;283929
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2013;219163
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2014;119398
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2015;182579
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2016;210551
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2017;357637
Viniferas;TINTAS;ti_Tempranillo;Tempranillo;2018;278456
Viniferas;TINTAS;ti_Teroldego;Teroldego;1972;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1973;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1974;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1975;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1976;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1977;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1978;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1979;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1980;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1981;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1982;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1983;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1984;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1985;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1986;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1987;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1988;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1989;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1990;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1991;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1992;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1993;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1994;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1995;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1996;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1997;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1998;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;1999;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;2000;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;2001;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;2002;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;2003;0
Viniferas;TINTAS;ti_Teroldego;Teroldego;2004;7193
Viniferas;TINTAS;ti_Teroldego;Teroldego;2005;41912
Viniferas;TINTAS;ti_Teroldego;Teroldego;2006;51645
Viniferas;TINTAS;ti_Teroldego;Teroldego;2007;61659
Viniferas;TINTAS;ti_Teroldego;Teroldego;2008;69876
Viniferas;TINTAS;ti_Teroldego;Teroldego;2009;105372
Viniferas;TINTAS;ti_Teroldego;Teroldego;2010;68593
Viniferas;TINTAS;ti_Teroldego;Teroldego;2011;179095
Viniferas;TINTAS;ti_Teroldego;Teroldego;2012;157368
Viniferas;TINTAS;ti_Teroldego;Teroldego;2013;124542
Viniferas;TINTAS;ti_Teroldego;Teroldego;2014;87820
Viniferas;TINTAS;ti_Teroldego;Teroldego;2015;97455
Viniferas;TINTAS;ti_Teroldego;Teroldego;2016;34019
Viniferas;TINTAS;ti_Teroldego;Teroldego;2017;87034
Viniferas;TINTAS;ti_Teroldego;Teroldego;2018;77625
Viniferas;TINTAS;ti_Torrontes;Torrontes;1972;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1973;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1974;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1975;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1976;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1977;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1978;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1979;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1980;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1981;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1982;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1983;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1984;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1985;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1986;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1987;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1988;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1989;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1990;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1991;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1992;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1993;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1994;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1995;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1996;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1997;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1998;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;1999;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2000;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2001;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2002;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2003;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2004;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2005;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2006;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2007;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2008;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2009;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2010;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2011;0
Viniferas;TINTAS;ti_Torrontes;Torrontes;2012;4300
Viniferas;TINTAS;ti_Torrontes;Torrontes;2013;3090
Viniferas;TINTAS;ti_Torrontes;Torrontes;2014;9580
Viniferas;TINTAS;ti_Torrontes;Torrontes;2015;10070
Viniferas;TINTAS;ti_Torrontes;Torrontes;2016;1490
Viniferas;TINTAS;ti_Torrontes;Torrontes;2017;14630
Viniferas;TINTAS;ti_Torrontes;Torrontes;2018;16350
Viniferas;TINTAS;ti_Tinta Barroca;Tinta Barroca;1972;0
Viniferas;TINTAS;ti_Tinta Barroca;Tinta Barroca;1973;0
Viniferas;TINTAS;ti_Tinta Barroca;Tinta Barroca;1974;0
